"UID","Plate.x","Depth.x","ID.y","Subplot","Depth.y","Zone","Sampling_date","Dominant_plant_species_1","Subdominant_plant_species_1","Plate.y","Date","Inc_start","Inc_end","Crucible_ID","ID.x","Blank","Standard","Sub_ctrl","Hom_ctrl","Quench","Assay","n","ID_num","Plot","EEA_g","EEA_buffer","Crucible_weight","Crucible_FW","Crucible_DW_105","Crucible_LOI_550","LOI_g","OM_.","OM_g","Enzyme","Inc_time","Total_g","Quench_coeff","Emission_coeff","Net_fluorescence","Activity_OM","Treatment","Layer"
"Plate_309-2","Plate_309","5-10 cm","251(G5)5-10","(G5)","5-10","Low marsh","13.09.2022","Atriplex portulacoides","Puccinellia maritima, Limonium vulgare","Plate_309-2","20.01.2025",2025-07-08 17:15:00,2025-07-08 12:08:00,"151",2,139.5,1685376.75,32928,5562,1176753,2160182.5,5,332,"251",2.01,22.07,18.2756,20.7547,19.7882,19.6755,0.1127,0.045460046,0.091374692,"LEU",18.8833333333333,24.08,0.694913466677406,337075.35,3067631.42691958,582.028077854718,"+1.5°C","Topsoil
(0-30 cm)"
"Plate_309-3","Plate_309","20-30 cm","251(G5)20-30","(G5)","20-30","Low marsh","13.09.2022","Atriplex portulacoides","Puccinellia maritima, Limonium vulgare","Plate_309-3","20.01.2025",2025-07-08 17:15:00,2025-07-08 12:08:00,"142",3,139.5,1685376.75,32928,5066,878017.25,799627.25,5,333,"251",2.04,22.05,18.6491,21.6526,20.6082,20.5183,0.0899,0.029931746,0.061060762,"LEU",18.8833333333333,24.09,0.517956148380473,337075.35,1501103.89147268,425.815509408417,"+1.5°C","Topsoil
(0-30 cm)"
"Plate_309-4","Plate_309","40-50 cm","251(G5)40-50","(G5)","40-50","Low marsh","13.09.2022","Atriplex portulacoides","Puccinellia maritima, Limonium vulgare","Plate_309-4","20.01.2025",2025-07-08 17:15:00,2025-07-08 12:08:00,"100",4,132.5,1712249.5,32500.5,4787.25,1192000.75,1067421.5,5,334,"251",2,22.16,17.3209,21.0356,19.8529,19.7431,0.1098,0.029558242,0.059116483,"LEU",18.8833333333333,24.16,0.693364781242453,342449.9,1500075.53897309,434.779038385882,"+1.5°C","Subsoil
(40-100 cm)"
"Plate_309-5","Plate_309","60-80 cm","251(G5)60-80","(G5)","60-80","Low marsh","13.09.2022","Atriplex portulacoides","Puccinellia maritima, Limonium vulgare","Plate_309-5","20.01.2025",2025-07-08 17:15:00,2025-07-08 12:08:00,"103",5,132.5,1712249.5,32500.5,2478,744885,226040,5,335,"251",2,22.03,20.1666,23.5657,22.4455,22.3349,0.1106,0.032538025,0.06507605,"LEU",18.8833333333333,24.03,0.433585759551981,342449.9,483111.452364404,126.454691631118,"+1.5°C","Subsoil
(40-100 cm)"
"Plate_309-6","Plate_309","80-100 cm","251(G5)80-100","(G5)","80-100","Low marsh","13.09.2022","Atriplex portulacoides","Puccinellia maritima, Limonium vulgare","Plate_309-6","20.01.2025",2025-07-08 17:15:00,2025-07-08 12:08:00,"16",6,132.5,1712249.5,32500.5,3261.5,832846.5,105851.25,5,336,"251",2,22.04,17.0149,19.6148,18.826,18.7485,0.0775,0.029808839,0.059617678,"LEU",18.8833333333333,24.04,0.48450006847717,342449.9,179243.020124671,51.2357487318747,"+1.5°C","Subsoil
(40-100 cm)"
"Plate_310-1","Plate_310","0-5 cm","112(C2)0-5","(C2)","0-5","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_310-1","20.01.2025",2025-07-08 17:36:00,2025-07-08 12:10:00,"60",1,146,2223166,31890,4993.75,1611110.75,4257839.25,5,61,"112",2.03,20.17,16.9683,20.7935,19.0199,18.8336,0.1863,0.048703336,0.098867772,"LEU",18.5666666666667,22.2,0.722445827257164,444633.2,5854842.73419869,723.436740657292,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_310-2","Plate_310","5-10 cm","112(C2)5-10","(C2)","5-10","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_310-2","20.01.2025",2025-07-08 17:36:00,2025-07-08 12:10:00,"55",2,146,2223166,31890,4349,1172852,4379811.25,5,62,"112",2.04,20.03,17.1838,19.8031,18.7162,18.614,0.1022,0.039018058,0.079596839,"LEU",18.5666666666667,22.07,0.525603126352238,444633.2,8292760.35047706,1263.91660495986,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_310-3","Plate_310","20-30 cm","112(C2)20-30","(C2)","20-30","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_310-3","20.01.2025",2025-07-08 17:36:00,2025-07-08 12:10:00,"44",3,146,2223166,31890,3156.75,1256163.25,1745119.75,5,63,"112",2.03,20.02,18.6739,21.2779,20.1815,20.0883,0.0932,0.035791091,0.072655914,"LEU",18.5666666666667,22.05,0.563613558321781,444633.2,3058814.56925642,510.481995163113,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_310-4","Plate_310","40-50 cm","112(C2)40-50","(C2)","40-50","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_310-4","20.01.2025",2025-07-08 17:36:00,2025-07-08 12:10:00,"57",4,176.5,1753233.5,31511.25,3473,798448.25,1208290.5,5,64,"112",2.02,20.07,16.6928,19.0386,18.1856,18.094,0.0916,0.039048512,0.078877995,"LEU",18.5666666666667,22.09,0.453433755401092,350646.7,2625585.81357053,513.078757973647,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_310-5","Plate_310","60-80 cm","112(C2)60-80","(C2)","60-80","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_310-5","20.01.2025",2025-07-08 17:36:00,2025-07-08 12:10:00,"49",5,176.5,1753233.5,31511.25,3455.5,1258024,705933,5,65,"112",1.99,20.08,17.5738,20.5578,19.5087,19.4036,0.1051,0.03522118,0.070090147,"LEU",18.5666666666667,22.07,0.715574109210211,350646.7,950186.509824394,209.065275835258,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_310-6","Plate_310","80-100 cm","112(C2)80-100","(C2)","80-100","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_310-6","20.01.2025",2025-07-08 17:36:00,2025-07-08 12:10:00,"69",6,176.5,1753233.5,31511.25,3902,1244746,297266.5,5,66,"112",2.04,22.2,18.2476,20.5193,19.5512,19.4488,0.1024,0.045076375,0.091955804,"LEU",18.5666666666667,24.24,0.70774600188737,350646.7,382994.09403257,71.0120766788894,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_311-1","Plate_311","0-5 cm","132(A6)0-5","(A6)","0-5","Pioneer zone","14.09.2022","Spartina anglica","Salicornia europaea","Plate_311-1","20.01.2025",2025-07-08 17:54:00,2025-07-08 12:13:00,"43",1,826.25,2126549.75,34889,3591.5,1678845.25,4465682,5,199,"132",2,22.02,17.6661,19.8474,18.7777,18.6364,0.1413,0.064777885,0.129555769,"LEU",18.3166666666667,24.02,0.787780182429308,425309.95,5629242.44113384,614.085058776778,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_311-3","Plate_311","20-30 cm","132(A6)20-30","(A6)","20-30","Pioneer zone","14.09.2022","Spartina anglica","Salicornia europaea","Plate_311-3","20.01.2025",2025-07-08 17:54:00,2025-07-08 12:13:00,"41",3,826.25,2126549.75,34889,2662,878449.25,1876068.75,5,201,"132",2.02,22.02,17.6559,20.5844,19.3828,19.2821,0.1007,0.034386205,0.069460133,"LEU",18.3166666666667,24.04,0.411834827753266,425309.95,4514038.44312139,918.470002568357,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_311-4","Plate_311","40-50 cm","132(A6)40-50","(A6)","40-50","Pioneer zone","14.09.2022","Spartina anglica","Salicornia europaea","Plate_311-4","20.01.2025",2025-07-08 17:54:00,2025-07-08 12:13:00,"9",4,141.5,1971672,33312.25,4025.25,1366706.75,2699629.25,5,202,"132",2.02,22.02,16.8544,19.4668,18.5051,18.4033,0.1018,0.038967999,0.078715358,"LEU",18.3166666666667,24.04,0.69112991410336,394334.4,3866973.27518545,748.838057343156,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_311-5","Plate_311","60-80 cm","132(A6)60-80","(A6)","60-80","Pioneer zone","14.09.2022","Spartina anglica","Salicornia europaea","Plate_311-5","20.01.2025",2025-07-08 17:54:00,2025-07-08 12:13:00,"102",5,141.5,1971672,33312.25,4266.75,1330902.25,2148205.25,5,203,"132",2.02,22.03,17.6302,20.6138,19.4356,19.2959,0.1397,0.04682263,0.094581713,"LEU",18.3166666666667,24.05,0.672847968627642,394334.4,3153051.68355372,508.390362359306,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_311-6","Plate_311","80-100 cm","132(A6)80-100","(A6)","80-100","Pioneer zone","14.09.2022","Spartina anglica","Salicornia europaea","Plate_311-6","20.01.2025",2025-07-08 17:54:00,2025-07-08 12:13:00,"81",6,141.5,1971672,33312.25,4427.75,1434753,2044246,5,204,"132",2,22.03,17.1442,20.5941,19.3782,19.2193,0.1589,0.046059306,0.092118612,"LEU",18.3166666666667,24.03,0.725437724935993,394334.4,2778532.48854041,459.982689708043,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_312-1","Plate_312","0-5 cm","390(A2)0-5","(A2)","0-5","High marsh","15.09.2022","Elymus athericus","Atriplex portulacoides","Plate_312-1","23.01.2025",2025-07-08 14:48:00,2025-07-08 14:15:00,"30",1,264.25,919490,38566.5,7021.75,198682.25,3892074.75,5,577,"390",2.06,22.06,17.0785,18.2248,17.6725,17.5888,0.0837,0.073017535,0.150416121,"LEU",23.45,24.12,0.208442179904077,183898,18599949.9547207,3162.80961460049,"ambient","Topsoil
(0-30 cm)"
"Plate_312-2","Plate_312","5-10 cm","390(A2)5-10","(A2)","5-10","High marsh","15.09.2022","Elymus athericus","Atriplex portulacoides","Plate_312-2","23.01.2025",2025-07-08 14:48:00,2025-07-08 14:15:00,"117",2,264.25,919490,38566.5,5880.75,224699,4175951.75,5,578,"390",2.07,22.06,18.0428,21.0885,19.6648,19.5008,0.164,0.053846406,0.111462061,"LEU",23.45,24.13,0.23797784641486,183898,17484371.2978756,4012.16338993514,"ambient","Topsoil
(0-30 cm)"
"Plate_312-3","Plate_312","20-30 cm","390(A2)20-30","(A2)","20-30","High marsh","15.09.2022","Elymus athericus","Atriplex portulacoides","Plate_312-3","23.01.2025",2025-07-08 14:48:00,2025-07-08 14:15:00,"97",3,264.25,919490,38566.5,5185.5,260493,3668956.75,5,579,"390",2.04,22.01,16.9686,19.3885,18.7556,18.7036,0.052,0.021488491,0.043836522,"LEU",23.45,24.05,0.277662073540767,183898,13156506.212954,7659.04602169321,"ambient","Topsoil
(0-30 cm)"
"Plate_312-4","Plate_312","40-50 cm","390(A2)40-50","(A2)","40-50","High marsh","15.09.2022","Elymus athericus","Atriplex portulacoides","Plate_312-4","23.01.2025",2025-07-08 14:48:00,2025-07-08 14:15:00,"36",4,141.5,448491.5,32961,4995.5,310245.5,2546508.25,5,580,"390",2.02,22.04,22.0203,24.8404,24.2141,24.148,0.0661,0.023438885,0.047346548,"LEU",23.45,24.06,0.680614905745148,89698.3,3701181.06557453,4095.49638192038,"ambient","Subsoil
(40-100 cm)"
"Plate_312-5","Plate_312","60-80 cm","390(A2)60-80","(A2)","60-80","High marsh","15.09.2022","Elymus athericus","Atriplex portulacoides","Plate_312-5","23.01.2025",2025-07-08 14:48:00,2025-07-08 14:15:00,"172",5,141.5,448491.5,32961,4437.25,268424.5,1043773,5,581,"390",2,22.02,19.7953,22.8187,22.1576,22.1118,0.0458,0.015148508,0.030297017,"LEU",23.45,24.02,0.588611489849863,89698.3,1732780.52547566,2993.67015306856,"ambient","Subsoil
(40-100 cm)"
"Plate_312-6","Plate_312","80-100 cm","390(A2)80-100","(A2)","80-100","High marsh","15.09.2022","Elymus athericus","Atriplex portulacoides","Plate_312-6","23.01.2025",2025-07-08 14:48:00,2025-07-08 14:15:00,"59",6,141.5,448491.5,32961,5848.75,247309,1852804.5,5,582,"390",2.04,22.09,16.1753,19.8688,18.9968,18.9239,0.0729,0.019737376,0.040264248,"LEU",23.45,24.13,0.538383113169369,89698.3,3397599.32929281,4430.89267682245,"ambient","Subsoil
(40-100 cm)"
"Plate_313-1","Plate_313","0-5 cm","130(A6)0-5","(A6)","0-5","Pioneer zone","14.09.2022","","Suaeda maritima, Limonium vulgare, Salicornia europaea","Plate_313-1","23.01.2025",2025-07-08 15:08:00,2025-07-08 14:17:00,"172",1,126.25,665599,36748.25,4136.5,442880.5,4121754.25,5,151,"130",2.03,22.06,19.7955,22.2866,21.148,21.0296,0.1184,0.047529204,0.096484284,"LEU",23.15,24.09,0.659171663418965,133119.8,6209906.42056473,2303.61733486833,"ambient","Topsoil
(0-30 cm)"
"Plate_313-2","Plate_313","5-10 cm","130(A6)5-10","(A6)","5-10","Pioneer zone","14.09.2022","","Suaeda maritima, Limonium vulgare, Salicornia europaea","Plate_313-2","23.01.2025",2025-07-08 15:08:00,2025-07-08 14:17:00,"115",2,126.25,665599,36748.25,3112.5,739079.25,3831032.75,5,152,"130",2.02,22.03,16.857,19.1964,18.3535,18.2704,0.0831,0.035521929,0.071754296,"LEU",23.15,24.05,1.10572093708073,133119.8,3425174.30353893,1706.18303378436,"ambient","Topsoil
(0-30 cm)"
"Plate_313-3","Plate_313","20-30 cm","130(A6)20-30","(A6)","20-30","Pioneer zone","14.09.2022","","Suaeda maritima, Limonium vulgare, Salicornia europaea","Plate_313-3","23.01.2025",2025-07-08 15:08:00,2025-07-08 14:17:00,"92",3,126.25,665599,36748.25,3278,454743.75,2907146.5,5,153,"130",2,22.03,16.9461,20.233,19.1522,19.0601,0.0921,0.028020323,0.056040646,"LEU",23.15,24.03,0.678284898264571,133119.8,4244444.66381794,2707.12676494713,"ambient","Topsoil
(0-30 cm)"
"Plate_313-4","Plate_313","40-50 cm","130(A6)40-50","(A6)","40-50","Pioneer zone","14.09.2022","","Suaeda maritima, Limonium vulgare, Salicornia europaea","Plate_313-4","23.01.2025",2025-07-08 15:08:00,2025-07-08 14:17:00,"133",4,137.25,726623.5,33307.5,3937.5,416847.75,2618515.75,5,154,"130",2,22.08,20.3232,22.9591,22.0646,21.9895,0.0751,0.028491217,0.056982435,"LEU",23.15,24.08,0.56825887134121,145324.7,4567726.25743003,2630.49637736814,"ambient","Subsoil
(40-100 cm)"
"Plate_313-5","Plate_313","60-80 cm","130(A6)60-80","(A6)","60-80","Pioneer zone","14.09.2022","","Suaeda maritima, Limonium vulgare, Salicornia europaea","Plate_313-5","23.01.2025",2025-07-08 15:08:00,2025-07-08 14:17:00,"15",5,137.25,726623.5,33307.5,4199.75,354495,2405139,5,155,"130",2.02,22.04,17.3152,20.0293,19.0666,18.9674,0.0992,0.036549869,0.073830736,"LEU",23.15,24.06,0.482086321182841,145324.7,4947002.34183307,2194.80571412645,"ambient","Subsoil
(40-100 cm)"
"Plate_313-6","Plate_313","80-100 cm","130(A6)80-100","(A6)","80-100","Pioneer zone","14.09.2022","","Suaeda maritima, Limonium vulgare, Salicornia europaea","Plate_313-6","23.01.2025",2025-07-08 15:08:00,2025-07-08 14:17:00,"21",6,137.25,726623.5,33307.5,3844,349931.5,1094212.25,5,156,"130",2,22.03,17.0426,19.0646,18.4541,18.4011,0.053,0.026211672,0.052423343,"LEU",23.15,24.03,0.476295495535171,145324.7,2255960.94830823,1408.96737307093,"ambient","Subsoil
(40-100 cm)"
"Plate_314-1","Plate_314","0-5 cm","120(C2)0-5","(C2)","0-5","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_314-1","23.01.2025",2025-07-08 15:25:00,2025-07-08 14:18:00,"160",1,136.25,840921.75,35413.75,3862.5,508223,3689304,5,85,"120",2,22,17.2394,19.6059,18.4257,18.2915,0.1342,0.056708219,0.113416438,"LEU",22.8833333333333,24,0.599771025068623,168184.35,6109333.73855754,1539.59206446237,"ambient","Topsoil
(0-30 cm)"
"Plate_314-2","Plate_314","5-10 cm","120(C2)5-10","(C2)","5-10","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_314-2","23.01.2025",2025-07-08 15:25:00,2025-07-08 14:18:00,"65",2,136.25,840921.75,35413.75,3476.75,538184.25,3851038.25,5,86,"120",2.02,22.04,21.788,24.0475,23.0711,22.9738,0.0973,0.043062624,0.086986501,"LEU",22.8833333333333,24.06,0.63585880612554,168184.35,6015554.58280368,1980.16115416706,"ambient","Topsoil
(0-30 cm)"
"Plate_314-3","Plate_314","20-30 cm","120(C2)20-30","(C2)","20-30","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_314-3","23.01.2025",2025-07-08 15:25:00,2025-07-08 14:18:00,"185",3,136.25,840921.75,35413.75,4019.25,501378.5,2220823,5,87,"120",2.03,22.05,21.6642,24.0011,23.218,23.1559,0.0621,0.026573666,0.053944542,"LEU",22.8833333333333,24.08,0.591445339593131,168184.35,3712698.88459273,1971.58700751889,"ambient","Topsoil
(0-30 cm)"
"Plate_314-4","Plate_314","40-50 cm","120(C2)40-50","(C2)","40-50","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_314-4","23.01.2025",2025-07-08 15:25:00,2025-07-08 14:18:00,"181",4,138,798030.5,33722.5,3941.75,511512.25,2121629,5,88,"120",2.04,22.08,19.253,21.4488,20.4987,20.4268,0.0719,0.03274433,0.066798433,"LEU",22.8833333333333,24.12,0.636028948768249,159606.1,3295822.8832741,1491.41288554884,"ambient","Subsoil
(40-100 cm)"
"Plate_314-5","Plate_314","60-80 cm","120(C2)60-80","(C2)","60-80","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_314-5","23.01.2025",2025-07-08 15:25:00,2025-07-08 14:18:00,"93",5,138,798030.5,33722.5,3552.75,455555.5,1353262.5,5,89,"120",2.04,22.02,17.1663,20.4496,19.1043,19.0007,0.1036,0.03155362,0.064369384,"LEU",22.8833333333333,24.06,0.566397838177864,159606.1,2349248.72450555,1100.19126650357,"ambient","Subsoil
(40-100 cm)"
"Plate_314-6","Plate_314","80-100 cm","120(C2)80-100","(C2)","80-100","Pioneer zone","13.09.2022","Spartina anglica","Salicornia europaea","Plate_314-6","23.01.2025",2025-07-08 15:25:00,2025-07-08 14:18:00,"23",6,138,798030.5,33722.5,3319.5,486943.5,461558.25,5,90,"120",2.04,22.03,17.5044,20.427,19.4256,19.3385,0.0871,0.029802231,0.060796551,"LEU",22.8833333333333,24.07,0.606021950288867,159606.1,722419.665777288,358.365626403016,"ambient","Subsoil
(40-100 cm)"
"Plate_315-1","Plate_315","0-5 cm","371(A2)0-5","(A2)","0-5","High marsh","15.09.2022","Elymus athericus","Atriplex prostrata","Plate_315-1","23.01.2025",2025-07-08 16:19:00,2025-07-08 14:21:00,"146",1,134.75,1745151.75,33866.25,6080.75,687728.75,3792018,5,457,"371",2.05,22.03,18.4358,21.0028,20.1921,20.0521,0.14,0.054538372,0.111803662,"LEU",22.0333333333333,24.08,0.390595259122881,349030.35,9658871.08250547,1237.40379867551,"+1.5°C","Topsoil
(0-30 cm)"
"Plate_315-2","Plate_315","5-10 cm","371(A2)5-10","(A2)","5-10","High marsh","15.09.2022","Elymus athericus","Atriplex prostrata","Plate_315-2","23.01.2025",2025-07-08 16:19:00,2025-07-08 14:21:00,"176",2,134.75,1745151.75,33866.25,5459,712440.25,4153309.25,5,458,"371",2,22.06,17.5663,19.9789,19.2365,19.1218,0.1147,0.047542071,0.095084142,"LEU",22.0333333333333,24.06,0.405111618516842,349030.35,10204917.4836923,1539.33633367581,"+1.5°C","Topsoil
(0-30 cm)"
"Plate_315-3","Plate_315","20-30 cm","371(A2)20-30","(A2)","20-30","High marsh","15.09.2022","Elymus athericus","Atriplex prostrata","Plate_315-3","23.01.2025",2025-07-08 16:19:00,2025-07-08 14:21:00,"103",3,134.75,1745151.75,33866.25,4327.25,847373,4577921.25,5,459,"371",2,22.04,20.1667,23.4726,22.6121,22.4963,0.1158,0.035028283,0.070056566,"LEU",22.0333333333333,24.04,0.483078763780857,349030.35,9433728.56663895,1929.6241586996,"+1.5°C","Topsoil
(0-30 cm)"
"Plate_315-4","Plate_315","40-50 cm","371(A2)40-50","(A2)","40-50","High marsh","15.09.2022","Elymus athericus","Atriplex prostrata","Plate_315-4","23.01.2025",2025-07-08 16:19:00,2025-07-08 14:21:00,"163",4,141,1348310.5,34220,4671.5,832080.75,3797282,5,460,"371",2.02,22.03,21.0437,24.7023,23.7262,23.5978,0.1284,0.035095392,0.070892691,"LEU",22.0333333333333,24.05,0.61366372953411,269662.1,6146054.82719132,1607.23489406814,"+1.5°C","Subsoil
(40-100 cm)"
"Plate_315-5","Plate_315","60-80 cm","371(A2)60-80","(A2)","60-80","High marsh","15.09.2022","Elymus athericus","Atriplex prostrata","Plate_315-5","23.01.2025",2025-07-08 16:19:00,2025-07-08 14:21:00,"100",5,141,1348310.5,34220,3852.5,949665.5,3326430.5,5,461,"371",2.02,22.11,17.3207,20.9973,20.0353,19.9492,0.0861,0.023418376,0.047305119,"LEU",22.0333333333333,24.13,0.701480111591507,269662.1,4702304.87803509,1849.52954857587,"+1.5°C","Subsoil
(40-100 cm)"
"Plate_315-6","Plate_315","80-100 cm","371(A2)80-100","(A2)","80-100","High marsh","15.09.2022","Elymus athericus","Atriplex prostrata","Plate_315-6","23.01.2025",2025-07-08 16:19:00,2025-07-08 14:21:00,"185",6,141,1348310.5,34220,4258.25,803177,3289087.5,5,462,"371",2.04,22.04,21.6639,24.747,23.9583,23.8619,0.0964,0.031267231,0.063785151,"LEU",22.0333333333333,24.08,0.592533211007405,269662.1,5509484.87422172,1602.03826315771,"+1.5°C","Subsoil
(40-100 cm)"
"Plate_316-1","Plate_316","0-5 cm","242(A2)0-5","(A2)","0-5","Low marsh","14.09.2022","","Atriplex portulacoides, Limonium vulgare","Plate_316-1","23.01.2025",2025-07-08 16:35:00,2025-07-08 14:23:00,"57",1,134.25,1053411.75,34788.75,7031.25,723726.25,3141896.75,5,265,"242",2.03,22,16.6925,19.5598,18.2968,18.1162,0.1806,0.062986084,0.127861751,"LEU",21.8,24.03,0.680355995649375,210682.35,4572895.34486549,856.561701353175,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_316-2","Plate_316","5-10 cm","242(A2)5-10","(A2)","5-10","Low marsh","14.09.2022","","Atriplex portulacoides, Limonium vulgare","Plate_316-2","23.01.2025",2025-07-08 16:35:00,2025-07-08 14:23:00,"114",2,134.25,1053411.75,34788.75,5665,1101414.5,3408645.5,5,266,"242",2.03,22.04,17.3212,20.2667,19.0075,18.8572,0.1503,0.05102699,0.10358479,"LEU",21.8,24.07,1.04019107438283,210682.35,3236706.82788607,749.729019091081,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_316-3","Plate_316","20-30 cm","242(A2)20-30","(A2)","20-30","Low marsh","14.09.2022","","Atriplex portulacoides, Limonium vulgare","Plate_316-3","23.01.2025",2025-07-08 16:35:00,2025-07-08 14:23:00,"85",3,134.25,1053411.75,34788.75,4489.25,650435.75,3252668,5,267,"242",2.02,22.02,17.1712,19.8574,18.8653,18.757,0.1083,0.040317177,0.081440697,"LEU",21.8,24.04,0.613194698084581,210682.35,5262352.20726242,1548.96320524418,"+3.0°C","Topsoil
(0-30 cm)"
"Plate_316-4","Plate_316","40-50 cm","242(A2)40-50","(A2)","40-50","Low marsh","14.09.2022","","Atriplex portulacoides, Limonium vulgare","Plate_316-4","23.01.2025",2025-07-08 16:35:00,2025-07-08 14:23:00,"190",4,138,1028219.25,34631.25,5830,674378.75,2223163.75,5,268,"242",2,22,18.1606,20.3773,19.6402,19.5629,0.0773,0.034871656,0.069743312,"LEU",21.8,24,0.650200577357407,205643.85,3375599.11154759,1187.59609793905,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_316-5","Plate_316","60-80 cm","242(A2)60-80","(A2)","60-80","Low marsh","14.09.2022","","Atriplex portulacoides, Limonium vulgare","Plate_316-5","23.01.2025",2025-07-08 16:35:00,2025-07-08 14:23:00,"58",5,138,1028219.25,34631.25,4359.75,551503.25,1018304,5,269,"242",2.02,22.04,18.4425,20.6827,19.8272,19.7448,0.0824,0.03678243,0.074300509,"LEU",21.8,24.06,0.532127267603675,205643.85,1870823.16237411,618.942527676124,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_316-6","Plate_316","80-100 cm","242(A2)80-100","(A2)","80-100","Low marsh","14.09.2022","","Atriplex portulacoides, Limonium vulgare","Plate_316-6","23.01.2025",2025-07-08 16:35:00,2025-07-08 14:23:00,"188",6,138,1028219.25,34631.25,3994.25,633731.25,1007322,5,270,"242",2.04,22.45,18.1468,21.0794,20.262,20.1814,0.0806,0.027484144,0.056067653,"LEU",21.8,24.49,0.612454007255748,205643.85,1603577.88589195,716.129908012332,"+3.0°C","Subsoil
(40-100 cm)"
"Plate_317-1","Plate_317","0-5 cm","130(A2)0-5","(A2)","0-5","Pioneer zone","14.09.2022","Puccinellia maritima","Salicornia europaea","Plate_317-1","23.01.2025",2025-07-08 16:51:00,2025-07-08 14:25:00,"130",1,137.5,1292542.25,39771.5,5738,1114353.75,4156379.25,5,145,"130",2.05,22.08,20.3812,22.4961,21.7228,21.6506,0.0722,0.03413873,0.069984396,"LEU",21.5666666666667,24.13,0.857701750174898,258508.45,4799487.89191989,1358.01630828174,"ambient","Topsoil
(0-30 cm)"
